"siteID"	"xcoord"	"ycoord"	"wgt"	"Basin"	"Status"	"TNT"	"pH_Cat"	"Coliform_Cat"	"Oxygen"	"Turbidity"
"FLW03414-2950"	8955518.57846289	12667689.0595975	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2953"	9002095.72234782	12648519.1028731	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2970"	8962625.38734412	12638723.7636029	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2974"	8974923.4864923	12654969.3311351	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3006"	8931072.62634354	12674316.4559208	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3022"	8920265.30243713	12672791.8623941	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3034"	8988711.78765264	12641539.1313201	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3134"	8930022.27712882	12648433.7779047	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3162"	8975969.62740643	12639853.098863	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3175"	9028361.96512089	12680199.985862	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3182"	8928727.44129556	12677035.0865817	4.84883720930233	"SFWMD-9"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-3206"	8945817.52511667	12676164.8167838	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3209"	9023653.56870757	12632386.8196647	4.84883720930233	"SFWMD-9"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3226"	8945022.10412315	12638846.4907141	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3230"	8979520.05908951	12679057.7529644	4.84883720930233	"SFWMD-9"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	8.57	10
"FLW03414-3233"	8984847.98079596	12674256.2151656	4.84883720930233	"SFWMD-9"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	7.36	0.8
"FLW03414-3262"	8925044.9006847	12671207.3969129	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3278"	8924632.7764332	12676388.3104053	4.84883720930233	"SFWMD-9"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-3290"	8983503.9064802	12641381.7881413	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3303"	9015565.308496	12690438.7518564	4.84883720930233	"SFWMD-9"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	6.69	0.55
"FLW03414-3326"	8920802.74827517	12644845.2863063	4.84883720930233	"SFWMD-9"	"Sampled"	"Target"	"(8,14]"	"(50,500]"	9.94	6.8
"FLW03414-3334"	8942138.12418875	12676779.4900108	4.84883720930233	"SFWMD-9"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3354"	8973292.69482964	12647837.0522821	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3418"	8981360.18788808	12638601.7758665	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3431"	9043134.81120314	12688542.5585985	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3454"	8918871.89755375	12645554.7612849	4.84883720930233	"SFWMD-9"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	7.95	2.8
"FLW03414-3462"	8953371.98082726	12670669.770288	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3465"	9017570.2305215	12640829.6567898	4.84883720930233	"SFWMD-9"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3482"	8959804.31090673	12653298.4150529	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3486"	8960364.79514795	12664229.9701588	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3518"	8938427.52439404	12655060.7084842	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3546"	8970201.96673538	12632387.7850273	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3590"	8952926.28718733	12676911.1382172	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3593"	8993358.76542748	12645655.1480967	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3625"	9003532.47934328	12639116.2548065	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3642"	8953525.015487	12630228.6518728	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3646"	8938963.18336012	12636908.6189964	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3718"	8948678.26503435	12673760.5572939	4.84883720930233	"SFWMD-9"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-3721"	8984037.69266715	12683941.2545813	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3738"	8944123.48560088	12660938.5703005	4.84883720930233	"SFWMD-9"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3742"	8975227.15826677	12679860.2869016	4.84883720930233	"SFWMD-9"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-3745"	8981052.36915477	12680233.6734416	4.84883720930233	"SFWMD-9"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-3774"	8915963.79433918	12667425.9599599	4.84883720930233	"SFWMD-9"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	6.36	1.9
"FLW03414-0018"	8852625.73430536	12693141.8560238	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0050"	8845098.50561078	12670770.1697317	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0074"	8901243.99216395	12682518.9732813	7.4601226993865	"SJRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0098"	8824932.01209364	12669811.9121919	7.4601226993865	"SJRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0114"	8944561.24252111	12684837.7860449	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	6.98	0.75
"FLW03414-0132"	8782616.77897762	12709507.0592376	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0160"	8786794.98978592	12673828.6061217	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0178"	8868231.51339035	12657850.2706799	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0226"	8801133.26666477	12718773.2148263	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	1.57	1.5
"FLW03414-0240"	8788063.46276683	12667493.3376883	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0248"	8801152.71857732	12669138.2992508	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0288"	8786802.63346287	12678217.771524	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0306"	8878674.74053662	12667552.6300058	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	7.26	0.9
"FLW03414-0330"	8909469.62392022	12670798.3625129	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0338"	8853586.370474	12678618.4512811	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0354"	8787637.14105959	12714235.8937383	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0388"	8788723.35669268	12690257.9375982	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0402"	8882094.35289736	12683857.0655217	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(50,500]"	2.61	0.9
"FLW03414-0442"	8895759.71970388	12684399.6059895	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0466"	8862840.901582	12661682.0759531	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0482"	8806757.49885389	12684389.8567643	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0506"	8904432.1377046	12689686.9167777	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0544"	8777942.00469825	12674891.8243979	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0562"	8860079.22628972	12666631.1006884	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0586"	8892789.43814014	12679091.9803851	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0594"	8859065.51358704	12676540.0829035	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0610"	8833691.6080541	12674027.9510732	7.4601226993865	"SJRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0644"	8777921.87793412	12704247.4595256	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0658"	8888902.65716868	12689207.7561332	7.4601226993865	"SJRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-0666"	8903292.20678569	12687987.201197	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0678"	8803713.06864729	12699518.1744079	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0686"	8897014.1564685	12656803.2622149	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(8,14]"	"(50,500]"	8.75	4.3
"FLW03414-0692"	8791350.66944229	12665564.7502371	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0710"	8865796.86845334	12657136.4158301	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-0718"	8910721.84385936	12684275.8293028	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	5.97	1
"FLW03414-0728"	8781705.95529043	12690412.2993175	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0742"	8890393.27143163	12688846.3944795	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0756"	8777423.41031528	12685791.5640049	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0772"	8787908.1824703	12658617.5976911	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	5.89	12
"FLW03414-0820"	8780329.94982112	12673718.9862709	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0838"	8862114.8051088	12668601.5741159	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(50,500]"	1.06	1.6
"FLW03414-0862"	8905688.7120897	12685827.1625332	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	4.42	1.4
"FLW03414-0870"	8871505.01520332	12669846.6531146	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0886"	8831026.73267046	12669205.0643851	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-0966"	8840410.63279747	12675935.9249354	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	4.41	0.95
"FLW03414-1014"	8817146.02486383	12670529.2331273	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1028"	8785344.56482366	12660910.0499723	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1048"	8780862.88874554	12712721.2346806	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1076"	8794124.98814521	12676616.3174067	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1094"	8884868.8406669	12668735.2845531	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	6.29	1.6
"FLW03414-1118"	8907839.88398174	12677491.5037082	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1126"	8853750.87790648	12665812.2332155	7.4601226993865	"SJRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1134"	8925332.49888653	12681502.6308381	7.4601226993865	"SJRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1142"	8798519.52939346	12704620.9891827	7.4601226993865	"SJRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1164"	8804348.59737225	12672638.9764616	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1222"	8865218.21646937	12660541.7538233	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	6.56	0.85
"FLW03414-1240"	8775644.92952503	12694317.925738	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	6	5
"FLW03414-1254"	8886125.72476909	12685254.7383395	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1270"	8823902.26015201	12668831.4517686	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1318"	8881514.32867846	12690380.7697025	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1332"	8775183.33858538	12672613.6708657	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1350"	8873643.75958814	12658473.2690051	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	4.52	4.5
"FLW03414-1374"	8896207.37677758	12676492.3740589	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1382"	8855986.07690488	12674681.6400846	7.4601226993865	"SJRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-1398"	8805286.96615133	12719041.516677	7.4601226993865	"SJRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1478"	8850224.77453961	12675794.8456171	7.4601226993865	"SJRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1502"	8903891.96953869	12685260.772578	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1510"	8869867.78781885	12683760.600387	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	6.05	0.8
"FLW03414-1526"	8836714.8999682	12668651.1795829	7.4601226993865	"SJRWMD-1"	"Dry"	"Target"	NA	NA	NA	NA
"FLW03414-1560"	8787877.42251915	12698290.1222029	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1574"	8885598.4584891	12679350.4465012	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1588"	8773007.92366497	12675204.8212993	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1630"	8903635.62727773	12674058.3580603	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1638"	8853599.27973585	12671138.6949265	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(5,50]"	3.86	1.3
"FLW03414-1654"	8819675.62119355	12713406.2967364	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1668"	8788711.78745816	12670262.6298232	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1676"	8799638.11676915	12668476.2873571	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1702"	8792922.62192147	12697086.3616185	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1734"	8860065.84195845	12661849.5109543	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(50,500]"	4.21	1.5
"FLW03414-1742"	8912034.89260474	12690737.6826198	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1752"	8784612.4393438	12692456.4173108	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1766"	8889402.82707906	12684431.4875294	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1796"	8788363.91328047	12659672.9724322	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-1798"	8945663.20128735	12684673.4443278	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1814"	8815712.90697304	12720903.3174742	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1830"	8878672.50021518	12688454.330774	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1848"	8785293.02665618	12721229.585598	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1862"	8863128.61472325	12668680.1663546	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1886"	8887823.10068167	12679695.0194886	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1894"	8855245.40971475	12678043.2185948	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1910"	8834555.81212188	12671860.4195991	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-1918"	8902093.30945468	12657338.0823057	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(500,5e+03]"	2.28	4
"FLW03414-1990"	8844786.39638817	12670406.1265268	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2014"	8897535.01087477	12656692.0923161	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2038"	8836791.0757477	12685009.2881758	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2072"	8763825.8596449	12697042.8486649	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	1.75	1.9
"FLW03414-2100"	8793294.96150226	12676804.4873404	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2118"	8870654.4946263	12662396.6906065	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2136"	8763947.11846908	12707571.993943	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2142"	8900366.39667648	12673417.8457147	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2150"	8850692.5637264	12670530.8178521	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(0,5]"	5.73	0.85
"FLW03414-2166"	8816744.17916533	12707592.4917452	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2180"	8787683.45070907	12667994.1938689	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2188"	8794909.43877194	12671454.8861576	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2246"	8841440.84649911	12671719.1223434	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2264"	8766105.83045193	12703312.656978	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2278"	8861949.62340317	12679057.7863873	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2294"	8828113.22603344	12668757.2943806	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2308"	8785264.40980258	12654790.0586359	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2328"	8780588.89639896	12714066.6408998	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2356"	8791121.63214501	12679031.6155029	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2374"	8877352.99280483	12664325.2623452	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2398"	8887186.40442714	12669167.006477	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2406"	8854451.15264657	12679014.6850789	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2414"	8925075.7914422	12685262.1185943	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2422"	8801638.0954481	12720908.2332859	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2444"	8816908.01137072	12669895.6913724	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2526"	8906822.14099488	12678454.9653472	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	7.1	1.6
"FLW03414-2534"	8873939.9606303	12688230.7877882	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2550"	8835131.96197685	12674223.7737665	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2584"	8777068.76415685	12699022.4776962	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2598"	8884993.64134158	12683275.011177	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2612"	8782345.10311886	12687938.1511815	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2670"	8910778.4048905	12682896.9448876	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(5,50]"	1.76	1.1
"FLW03414-2678"	8796779.6687605	12677950.9063052	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2700"	8794173.40716996	12663595.7271261	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2714"	8907120.96595199	12686421.9810782	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2726"	8809898.07808641	12680810.8913924	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2734"	8898052.8109494	12655948.4992205	7.4601226993865	"SJRWMD-1"	"Physical_Barrier"	"Target"	NA	NA	NA	NA
"FLW03414-2740"	8790233.08830737	12670068.5955008	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2750"	8914237.719971	12665301.1393112	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2758"	8857887.12180333	12663273.60722	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2766"	8908669.55604878	12687464.0368646	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2776"	8786168.51760743	12690767.9641439	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2790"	8890768.55761385	12684240.1908708	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2820"	8789235.7234171	12656789.2214476	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2830"	8895806.96843071	12683871.2188699	7.4601226993865	"SJRWMD-1"	"Landowner_Denial"	"Target"	NA	NA	NA	NA
"FLW03414-2886"	8862130.32902003	12671471.4361797	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2910"	8890424.69221718	12679090.8710141	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(6,8]"	"(0,5]"	7.46	0.75
"FLW03414-2918"	8874801.21869069	12673188.2095577	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-2934"	8833846.23380398	12670986.4370224	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
"FLW03414-3014"	8845001.32129097	12677538.5753564	7.4601226993865	"SJRWMD-1"	"Sampled"	"Target"	"(0,6]"	"(50,500]"	3.43	1.7
"FLW03414-3062"	8814086.75993426	12673241.2100684	7.4601226993865	"SJRWMD-1"	"NonTarget"	"NonTarget"	NA	NA	NA	NA
